nuts2_id,country_code,nuts2_name,total_area_km2,woodland_area_km2,broadleaved_woodland_km2,coniferous_woodland_km2,mixed_woodland_km2,cropland_area_km2,fodder_crops_km2,temporary_grassland_km2,fruit_and_berry_area_km2,other_permanent_crop_area_km2,grassland_area_km2,has_missing_woodland_composition_detail,has_missing_agricultural_detail,woodland_share_of_land,broadleaved_share_of_woodland,coniferous_share_of_woodland,mixed_share_of_woodland,permanent_crop_area_km2,agricultural_land_area_km2,feed_land_area_km2,cropland_share_of_land,grassland_share_of_land,agricultural_land_share_of_land,feed_land_share_of_agricultural_land,permanent_crop_share_of_agricultural_land,landcover_join_status,landcover_regions_dropped_count,country,forest_area_ha,forest_carbon_stock_mtco2e,harvest_total_m3,carbon_stock_density_tco2e_per_ha,harvest_intensity_m3_per_ha,biodiversity_pressure_proxy,selected_food_crop_area_kha,selected_food_production_kt,food_production_intensity_index,scenario,scenario_label,net_climate_benefit_tco2e,carbon_value_eur,net_climate_benefit_tco2e_per_ha,carbon_value_eur_per_ha,modal_scenario,modal_scenario_label,modal_scenario_share_best,runner_up_scenario_label,robustness_margin,country_woodland_area_km2,share_of_country_woodland,estimated_forest_area_ha,estimated_forest_carbon_stock_mtco2e,estimated_best_scenario_benefit_tco2e,estimated_best_scenario_carbon_value_eur,estimated_best_scenario_benefit_tco2e_per_km2_land,estimated_best_scenario_value_eur_per_ha_land,forest_data_source,screening_priority_score,value_eur_per_land_ha,benefit_tco2e_per_land_km2,is_forest_only,includes_food_policy,available_policy_options,excluded_policy_categories
ITH5,IT,Emilia-Romagna,1552.0,191.0,157.0,16.0,18.0,231.0,11.0,11.0,0.0,0.0,598.0,False,True,0.12306701030927836,0.8219895287958116,0.08376963350785341,0.09424083769633508,0.0,829.0,620.0,0.148840206185567,0.3853092783505155,0.5341494845360825,0.7478890229191797,0.0,matched,33,Italy,9409470.0,2153.9539999999997,14839000.0,228.9134244542997,1.577028249200008,1.4722996304644038,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,1560816.0,156081600.0,0.1658771429209084,16.58771429209084,material_cascade,Material Cascade,0.97,Conservation Priority,0.94,6583.0,0.029014127297584687,273007.5603828042,62.495095549141716,45285.71411210694,4528571.411210694,29.178939505223546,29.178939505223546,Country totals downscaled by NUTS-2 woodland share,0.5405982122132766,29.178939505223546,29.178939505223546,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
ITI1,IT,Toscana,2031.0,199.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,1039.0,True,True,0.09798129000492369,0.0,0.0,0.0,0.0,1303.0,1039.0,0.12998522895125553,0.5115706548498277,0.6415558838010832,0.797390636991558,0.0,matched,33,Italy,9409470.0,2153.9539999999997,14839000.0,228.9134244542997,1.577028249200008,1.4722996304644038,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,1560816.0,156081600.0,0.1658771429209084,16.58771429209084,material_cascade,Material Cascade,0.97,Conservation Priority,0.94,6583.0,0.030229378702719124,284442.4320218745,65.11269117423666,47182.49794926325,4718249.794926325,23.23116590313306,23.23116590313306,Country totals downscaled by NUTS-2 woodland share,0.4484311954281775,23.23116590313306,23.23116590313306,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
ITI2,IT,Umbria,2031.0,197.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,724.0,True,True,0.09699655342195962,0.0,0.0,0.0,0.0,1131.0,724.0,0.20039389463318563,0.3564746430329887,0.5568685376661743,0.6401414677276747,0.0,matched,33,Italy,9409470.0,2153.9539999999997,14839000.0,228.9134244542997,1.577028249200008,1.4722996304644038,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,1560816.0,156081600.0,0.1658771429209084,16.58771429209084,material_cascade,Material Cascade,0.97,Conservation Priority,0.94,6583.0,0.029925565851435517,281583.71411210694,64.45829226796293,46708.30198997418,4670830.198997417,22.99768684883022,22.99768684883022,Country totals downscaled by NUTS-2 woodland share,0.43946279799429655,22.99768684883022,22.99768684883022,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
ITI3,IT,Marche,2031.0,176.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,757.0,True,True,0.08665681930083703,0.0,0.0,0.0,0.0,1123.0,757.0,0.18020679468242246,0.3727227966518956,0.5529295913343181,0.674087266251113,0.0,matched,33,Italy,9409470.0,2153.9539999999997,14839000.0,228.9134244542997,1.577028249200008,1.4722996304644038,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,1560816.0,156081600.0,0.1658771429209084,16.58771429209084,material_cascade,Material Cascade,0.97,Conservation Priority,0.94,6583.0,0.02673553091295762,251567.17605954735,57.58710375208871,41729.24441743886,4172924.441743886,20.54615677865035,20.54615677865035,Country totals downscaled by NUTS-2 woodland share,0.3507639885251188,20.54615677865035,20.54615677865035,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
ITI4,IT,Lazio,2030.0,199.0,175.0,24.0,0.0,208.0,32.0,32.0,0.0,0.0,934.0,True,True,0.0980295566502463,0.8793969849246231,0.12060301507537688,0.0,0.0,1142.0,998.0,0.10246305418719212,0.4600985221674877,0.5625615763546798,0.8739054290718039,0.0,matched,33,Italy,9409470.0,2153.9539999999997,14839000.0,228.9134244542997,1.577028249200008,1.4722996304644038,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,1560816.0,156081600.0,0.1658771429209084,16.58771429209084,material_cascade,Material Cascade,0.97,Conservation Priority,0.94,6583.0,0.030229378702719124,284442.4320218745,65.11269117423666,47182.49794926325,4718249.794926325,23.242609827223276,23.242609827223276,Country totals downscaled by NUTS-2 woodland share,0.4486520974948908,23.242609827223276,23.242609827223276,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
LT01,LT,Sostinės regionas,4794.0,390.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,2098.0,True,True,0.08135168961201501,0.0,0.0,0.0,0.0,3473.0,2098.0,0.286816854401335,0.43763037129745513,0.7244472256987902,0.6040886841347538,0.0,matched,33,Lithuania,2213510.0,691.5186666666666,7655000.0,312.4081963337264,3.4583082976810586,2.538394634566179,1540.5900000000001,6729.17,0.9961291110581671,conservation_priority,Conservation Priority,344885.9032762763,34488590.32762763,0.15580950764906248,15.580950764906248,conservation_priority,Conservation Priority,0.59,Material Cascade,0.18,1008.0,0.3869047619047619,856417.5595238096,267.5518650793651,133437.99829141644,13343799.829141643,27.834375947312566,27.834375947312562,Country totals downscaled by NUTS-2 woodland share,0.640468990547662,27.834375947312562,27.834375947312566,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
LT02,LT,Vidurio ir vakarų Lietuvos regionas ,4788.0,618.0,398.0,111.0,109.0,846.0,74.0,74.0,0.0,11.0,2250.0,False,True,0.12907268170426064,0.6440129449838188,0.1796116504854369,0.17637540453074432,11.0,3096.0,2398.0,0.17669172932330826,0.4699248120300752,0.6466165413533834,0.774547803617571,0.0035529715762273903,matched,33,Lithuania,2213510.0,691.5186666666666,7655000.0,312.4081963337264,3.4583082976810586,2.538394634566179,1540.5900000000001,6729.17,0.9961291110581671,conservation_priority,Conservation Priority,344885.9032762763,34488590.32762763,0.15580950764906248,15.580950764906248,conservation_priority,Conservation Priority,0.59,Material Cascade,0.18,1008.0,0.6130952380952381,1357092.4404761905,423.9668015873016,211447.9049848599,21144790.49848599,44.16205200185044,44.16205200185044,Country totals downscaled by NUTS-2 woodland share,1.6102367400914703,44.16205200185044,44.16205200185044,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
LU00,LU,Luxembourg,4921.0,357.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,1950.0,True,True,0.07254623044096728,0.0,0.0,0.0,0.0,3874.0,1950.0,0.39097744360902253,0.396260922576712,0.7872383661857346,0.5033557046979866,0.0,matched,33,Luxembourg,88700.0,33.14666666666666,279222.0,373.69409996242007,3.1479368658399096,2.083245704901947,28.45,170.2,1.000159390748003,conservation_priority,Conservation Priority,12878.30974314241,1287830.974314241,0.1451895123240407,14.518951232404069,conservation_priority,Conservation Priority,0.84,Material Cascade,0.6799999999999999,357.0,1.0,88700.0,33.14666666666666,12878.30974314241,1287830.974314241,2.617010717972447,2.6170107179724464,Country totals downscaled by NUTS-2 woodland share,0.07847891741055771,2.6170107179724464,2.617010717972447,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
MT00,MT,Malta,5899.0,824.0,614.0,126.0,84.0,1694.0,187.0,187.0,96.0,19.0,2475.0,False,False,0.13968469232073233,0.7451456310679612,0.1529126213592233,0.10194174757281553,115.0,4169.0,2849.0,0.2871673164943211,0.41956263773520935,0.7067299542295304,0.683377308707124,0.027584552650515713,matched,33,Malta,468.0,0.0803,0.0,171.5811965811966,0.0,0.0,0.51,52.69,0.0,,,,,,,,,,,,824.0,1.0,468.0,0.0803,,,,,Country totals downscaled by NUTS-2 woodland share,,,,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
NL11,NL,Groningen,6209.0,530.0,0.0,0.0,0.0,1862.0,0.0,0.0,0.0,0.0,2973.0,True,True,0.0853599613464326,0.0,0.0,0.0,0.0,4835.0,2973.0,0.29988726042841035,0.4788210661942342,0.7787083266226446,0.6148914167528439,0.0,matched,33,Netherlands,368880.0,145.948,2851240.0,395.65170245066145,7.729451312079809,0.8896580020827493,406.52000000000004,12523.27,1.1491286224690105,material_cascade,Material Cascade,321075.6479999999,32107564.799999993,0.8704067664281065,87.04067664281065,material_cascade,Material Cascade,0.795,Conservation Priority,0.5900000000000001,10256.0,0.051677067082683305,19062.636505460217,7.542164586583463,16592.24780031201,1659224.7800312007,2.672289869594461,2.672289869594461,Country totals downscaled by NUTS-2 woodland share,0.11259693365536262,2.672289869594461,2.672289869594461,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard
