nuts2_id,nuts2_name,country,country_code,total_area_km2,total_land_area_ha,woodland_area_km2,cropland_area_km2,grassland_area_km2,agricultural_land_area_km2,feed_land_area_km2,woodland_share_of_land,cropland_share_of_land,grassland_share_of_land,agricultural_land_share_of_land,feed_land_share_of_agricultural_land,permanent_crop_share_of_agricultural_land,cropland_share_of_agricultural_land,share_of_country_woodland,modal_scenario_share_best,regional_estimated_forest_area_ha,regional_baseline_harvest_m3,optimized_regional_harvest_after_policy_m3,optimized_regional_harvest_change_m3,selected_food_crop_area_kha,selected_food_production_kt,food_production_intensity_index,optimized_policy,optimized_policy_label,optimized_policy_description,optimized_policy_type,optimized_target_area_ha,optimized_target_cropland_area_ha,optimized_policy_changed_harvest_m3,optimized_policy_delta_biodiversity_pressure_proxy,optimized_food_land_proxy_tco2e_per_ha,optimized_food_capacity_indexed_ha,optimized_policy_benefit_tco2e,optimized_policy_benefit_tco2e_per_ha_land,optimized_policy_value_eur,optimized_policy_value_eur_per_ha_land,optimized_policy_benefit_tco2e_per_land_ha,optimized_policy_value_eur_per_land_ha,optimized_policy_benefit_tco2e_per_forest_ha,optimized_policy_value_eur_per_forest_ha,forest_policy_eligible,policy_option_eligible,is_forest_only,includes_food_policy,available_policy_options,excluded_policy_categories,selected_policy,selected_policy_label,selected_policy_value_eur_per_ha_land,selected_policy_value_eur_per_land_ha,switch_from_unconstrained,optimized_minus_unconstrained_value_eur_per_ha_land,optimized_minus_unconstrained_value_eur_per_land_ha
PT19,Centro (PT),Portugal,PT,5463.0,546300.0,1239.0,814.0,2553.0,3367.0,2553.0,0.22679846238330587,0.14900237964488378,0.4673256452498627,0.6163280248947465,0.7582417582417582,0.0,0.24175824175824176,0.18651211801896733,0.6125,626117.822971549,2719977.278187566,2719977.278187566,0.0,297.84,4165.42,0.9848447330533466,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,123900.0,0.0,668423.2000000001,0.0,0.0,0.0,89761.69927081076,0.164308437252079,8976169.927081075,16.430843725207897,0.164308437252079,16.430843725207897,0.14336231293465282,14.336231293465278,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,19.764527555597482,19.764527555597482,True,-3.3336838303895853,-3.3336838303895853
LT01,Sostinės regionas,Lithuania,LT,4794.0,479400.0,390.0,1375.0,2098.0,3473.0,2098.0,0.08135168961201501,0.286816854401335,0.43763037129745513,0.7244472256987902,0.6040886841347538,0.0,0.3959113158652462,0.3869047619047619,0.59,856417.5595238096,2961755.9523809524,2961755.9523809524,0.0,1540.5900000000001,6729.17,0.9961291110581671,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,39000.0,0.0,424800.0,0.0,0.0,0.0,118337.14285714286,0.24684426962274272,11833714.285714285,24.68442696227427,0.24684426962274272,24.68442696227427,0.13817692262515188,13.81769226251519,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,27.834375947312562,27.834375947312562,True,-3.149948985038293,-3.149948985038293
PT11,Norte,Portugal,PT,5747.0,574700.0,869.0,2153.0,2082.0,4235.0,2082.0,0.15120932660518532,0.374630241865321,0.36227597007134155,0.7369062119366626,0.49161747343565526,0.0,0.5083825265643448,0.13081439108836368,0.6125,439141.55622459727,1907716.1055246121,1907716.1055246121,0.0,297.84,4165.42,0.9848447330533466,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,86900.0,0.0,668423.2000000001,0.0,0.0,0.0,62956.34920608115,0.1095464576406493,6295634.920608114,10.954645764064928,0.1095464576406493,10.954645764064928,0.14336231293465282,14.33623129346528,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,13.17725380915769,13.17725380915769,True,-2.2226080450927626,-2.2226080450927626
PT15,Algarve,Portugal,PT,5747.0,574700.0,838.0,2091.0,2093.0,4184.0,2093.0,0.14581520793457456,0.36384200452409954,0.364190012180268,0.7280320167043675,0.5002390057361377,0.0,0.49976099426386233,0.12614782477796177,0.6125,423475.97711877164,1839661.791058257,1839661.791058257,0.0,297.84,4165.42,0.9848447330533466,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,83800.0,0.0,668423.2000000001,0.0,0.0,0.0,60710.49555200921,0.10563858630939484,6071049.555200921,10.563858630939484,0.10563858630939484,10.563858630939484,0.14336231293465282,14.336231293465282,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,12.707179162340791,12.707179162340791,True,-2.143320531401308,-2.143320531401308
DE94,Weser-Ems,Germany,DE,337547.0,33754700.0,229400.0,19772.0,14710.0,34482.0,27362.0,0.6796090618491647,0.05857554651648511,0.04357911638971758,0.10215466290620269,0.7935154573400615,0.0027550606113334493,0.5734006148135259,0.10089539162277966,0.7525,1157936.051497993,7146611.785408609,7146611.785408609,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22940000.0,0.0,4707116.4,0.0,0.0,0.0,341946.97386624594,0.010130351443391467,34194697.3866246,1.0130351443391468,0.010130351443391467,1.0130351443391468,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3716893612228311,1.3716893612228311,True,-0.3586542168836844,-0.3586542168836844
DE93,Lüneburg,Germany,DE,337547.0,33754700.0,229379.0,19780.0,14777.0,34557.0,27692.0,0.6795468482907565,0.05859924691968822,0.043777607266543624,0.10237685418623184,0.8013427091472061,0.0033278351708771014,0.5723876493908615,0.10088615534019868,0.7525,1157830.0503773242,7145957.562010642,7145957.562010642,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22937900.0,0.0,4707116.4,0.0,0.0,0.0,341915.67096105334,0.010129424079048351,34191567.09610534,1.012942407904835,0.010129424079048351,1.012942407904835,0.2953073042538728,29.530730425387283,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.371563792449572,1.371563792449572,True,-0.358621384544737,-0.358621384544737
DEA4,Detmold,Germany,DE,336176.0,33617600.0,228318.0,19679.0,14613.0,34292.0,27219.0,0.6791621055637523,0.05853778972918947,0.04346830231783352,0.10200609204702299,0.7937419806368833,0.0027703254403359384,0.5738656246354835,0.10041950315836883,0.7525,1152474.4699473358,7112903.703665749,7112903.703665749,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22831800.0,0.0,4707116.4,0.0,0.0,0.0,340334.12894155865,0.010123689048045031,34033412.89415586,1.012368904804503,0.010123689048045031,1.012368904804503,0.2953073042538728,29.530730425387272,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3707872467337108,1.3707872467337108,True,-0.35841834192920774,-0.35841834192920774
DEA3,Münster,Germany,DE,336176.0,33617600.0,228314.0,19622.0,14744.0,34366.0,27525.0,0.6791502070344105,0.0583682356860692,0.043857979153776594,0.1022262148398458,0.800936972589187,0.0033463306756678114,0.570971308851772,0.10041774386644862,0.7525,1152454.2792576842,7112779.089685183,7112779.089685183,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22831400.0,0.0,4707116.4,0.0,0.0,0.0,340328.16648342664,0.01012351168683745,34032816.64834267,1.0123511686837452,0.01012351168683745,1.0123511686837452,0.2953073042538728,29.530730425387283,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3707632313298135,1.3707632313298135,True,-0.3584120626460683,-0.3584120626460683
DEB1,Koblenz,Germany,DE,64611.0,6461100.0,43541.0,7158.0,3064.0,10222.0,3064.0,0.6738945380817508,0.11078608905604309,0.047422265558496234,0.15820835461453933,0.29974564664449227,0.0,0.7002543533555077,0.01915033237422602,0.7525,219780.70452604236,1356454.3319462782,1356454.3319462782,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,4354100.0,0.0,4707116.4,0.0,0.0,0.0,64902.84738060251,0.010045169921623642,6490284.738060251,1.0045169921623642,0.010045169921623642,1.0045169921623642,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.360155448718945,1.360155448718945,True,-0.35563845655658066,-0.35563845655658066
DEB3,Rheinhessen-Pfalz,Germany,DE,64611.0,6461100.0,43358.0,6885.0,3018.0,9903.0,3018.0,0.6710622030304437,0.1065608023401588,0.04671031248549009,0.1532711148256489,0.3047561345046955,0.0,0.6952438654953045,0.019069844768877423,0.7525,218856.98047449862,1350753.2423354248,1350753.2423354248,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,4335800.0,0.0,4707116.4,0.0,0.0,0.0,64630.06492106666,0.010002950723726093,6463006.492106667,1.0002950723726094,0.010002950723726093,1.0002950723726094,0.2953073042538728,29.530730425387283,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3544388035542596,1.3544388035542596,True,-0.3541437311816502,-0.3541437311816502
DEB2,Trier,Germany,DE,64611.0,6461100.0,43235.0,7057.0,3143.0,10200.0,3143.0,0.6691585024221882,0.10922288774357308,0.0486449675751807,0.15786785531875377,0.3081372549019608,0.0,0.6918627450980392,0.01901574654233164,0.7525,218236.11676772332,1346921.362433048,1346921.362433048,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,4323500.0,0.0,4707116.4,0.0,0.0,0.0,64446.719333509776,0.009974573885794953,6444671.933350978,0.9974573885794955,0.009974573885794953,0.9974573885794955,0.2953073042538728,29.530730425387283,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3505964682796348,1.3505964682796348,True,-0.35313907970013925,-0.35313907970013925
DE92,Hannover,Germany,DE,337547.0,33754700.0,221459.0,20333.0,11931.0,32264.0,24354.0,0.6560834491196782,0.06023753729110316,0.03534618882703742,0.09558372611814059,0.7548351103396975,0.0035023555665757503,0.6302070419042896,0.09740275733822651,0.7525,1117852.4848678904,6899221.880491739,6899221.880491739,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22145900.0,0.0,4707116.4,0.0,0.0,0.0,330110.0038598298,0.009779675241072497,33011000.385982983,0.9779675241072497,0.009779675241072497,0.9779675241072497,0.29530730425387275,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3242064265346425,1.3242064265346425,True,-0.34623890242739275,-0.34623890242739275
DEA2,Köln,Germany,DE,336176.0,33617600.0,220120.0,20333.0,11899.0,32232.0,24322.0,0.6547760696777878,0.060483199276569415,0.035395150159440295,0.09587834943600972,0.7545917101017622,0.0035058327128319683,0.6308327128319682,0.0968138343679436,0.7525,1111093.6515071415,6857507.350497572,6857507.350497572,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22012000.0,0.0,4707116.4,0.0,0.0,0.0,328114.07100016595,0.009760187253110453,32811407.100016594,0.9760187253110453,0.009760187253110453,0.9760187253110453,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3215676764469921,1.3215676764469921,True,-0.34554895113594686,-0.34554895113594686
DEC0,Saarland,Germany,DE,64725.0,6472500.0,42291.0,4885.0,4083.0,8968.0,6537.0,0.6533951332560834,0.07547315565855543,0.06308227114716107,0.1385554268057165,0.7289250669045495,0.003456735057983943,0.54471454058876,0.018600553649167285,0.7525,213471.11401003326,1317512.463019684,1317512.463019684,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,4229100.0,0.0,4707116.4,0.0,0.0,0.0,63039.57921437406,0.009739602814117275,6303957.921437406,0.9739602814117274,0.009739602814117275,0.9739602814117274,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3187804625846242,1.3187804625846242,True,-0.3448201811728968,-0.3448201811728968
