nuts2_id,nuts2_name,country,country_code,total_area_km2,total_land_area_ha,woodland_area_km2,cropland_area_km2,grassland_area_km2,agricultural_land_area_km2,feed_land_area_km2,woodland_share_of_land,cropland_share_of_land,grassland_share_of_land,agricultural_land_share_of_land,feed_land_share_of_agricultural_land,permanent_crop_share_of_agricultural_land,cropland_share_of_agricultural_land,share_of_country_woodland,modal_scenario_share_best,regional_estimated_forest_area_ha,regional_baseline_harvest_m3,regional_harvest_after_policy_m3,regional_harvest_change_m3,selected_food_crop_area_kha,selected_food_production_kt,food_production_intensity_index,scenario,scenario_label,scenario_description,option_type,marginal_target_area_ha,marginal_cropland_target_area_ha,changed_harvest_m3,delta_biodiversity_pressure_proxy,food_land_displacement_proxy_tco2e_per_ha,food_capacity_indexed_ha,estimated_policy_benefit_tco2e,policy_benefit_tco2e_per_ha_land,policy_value_eur,policy_value_eur_per_ha_land,benefit_tco2e_per_land_ha,value_eur_per_land_ha,benefit_tco2e_per_forest_ha,value_eur_per_forest_ha,forest_policy_eligible,policy_option_eligible,is_forest_only,includes_food_policy,available_policy_options,excluded_policy_categories
ITC4,Lombardia,Italy,IT,15429.0,1542900.0,1130.0,5780.0,4863.0,10643.0,5248.0,0.0732387063322315,0.37461922354008687,0.3151856892864087,0.6898049128264956,0.4930940524288265,0.0013154185849854364,0.5430799586582731,0.17165426097523925,0.97,1615175.6190186846,2547177.578611575,2165100.941819839,-382076.6367917359,3390.73,29653.33,0.9993672050058003,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,113000.0,0.0,2225850.0,-0.22084494456966053,0.0,0.0,75413.38448867001,0.04887768778836607,7541338.448867001,4.887768778836607,0.04887768778836607,4.887768778836607,0.046690516870535805,4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITC4,Lombardia,Italy,IT,15429.0,1542900.0,1130.0,5780.0,4863.0,10643.0,5248.0,0.0732387063322315,0.37461922354008687,0.3151856892864087,0.6898049128264956,0.4930940524288265,0.0013154185849854364,0.5430799586582731,0.17165426097523925,0.97,1615175.6190186846,2547177.578611575,2547177.578611575,0.0,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,113000.0,0.0,2167800.0,0.0,0.0,0.0,267920.71699832904,0.17364749303151794,26792071.6998329,17.364749303151793,0.17364749303151794,17.364749303151793,0.1658771429209084,16.587714292090837,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITC4,Lombardia,Italy,IT,15429.0,1542900.0,1130.0,5780.0,4863.0,10643.0,5248.0,0.0732387063322315,0.37461922354008687,0.3151856892864087,0.6898049128264956,0.4930940524288265,0.0013154185849854364,0.5430799586582731,0.17165426097523925,0.97,1615175.6190186846,2547177.578611575,2929254.2154033114,382076.63679173635,3390.73,29653.33,0.9993672050058003,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,forest_biomass,113000.0,0.0,2225850.0,0.22084494456966053,0.0,0.0,-75413.38448867001,-0.04887768778836607,-7541338.448867001,-4.887768778836607,-0.04887768778836607,-4.887768778836607,-0.046690516870535805,-4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF2,Molise,Italy,IT,3523.0,352300.0,109.0,2496.0,481.0,2977.0,481.0,0.030939540164632417,0.7084870848708487,0.13653136531365315,0.8450184501845018,0.1615720524017467,0.0,0.8384279475982532,0.016557800394956707,0.97,155800.1260823333,245701.20006076258,208846.0200516482,-36855.18000911438,3390.73,29653.33,0.9993672050058003,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,10900.0,0.0,2225850.0,-0.22084494456966053,0.0,0.0,7274.388415278788,0.020648278215381174,727438.8415278788,2.0648278215381173,0.020648278215381174,2.0648278215381173,0.0466905168705358,4.66905168705358,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF2,Molise,Italy,IT,3523.0,352300.0,109.0,2496.0,481.0,2977.0,481.0,0.030939540164632417,0.7084870848708487,0.13653136531365315,0.8450184501845018,0.1615720524017467,0.0,0.8384279475982532,0.016557800394956707,0.97,155800.1260823333,245701.20006076258,245701.20006076258,0.0,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,10900.0,0.0,2167800.0,0.0,0.0,0.0,25843.67978125475,0.07335702464165413,2584367.978125475,7.335702464165412,0.07335702464165413,7.335702464165412,0.16587714292090838,16.58771429209084,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF2,Molise,Italy,IT,3523.0,352300.0,109.0,2496.0,481.0,2977.0,481.0,0.030939540164632417,0.7084870848708487,0.13653136531365315,0.8450184501845018,0.1615720524017467,0.0,0.8384279475982532,0.016557800394956707,0.97,155800.1260823333,245701.20006076258,282556.38006987696,36855.18000911438,3390.73,29653.33,0.9993672050058003,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,forest_biomass,10900.0,0.0,2225850.0,0.22084494456966053,0.0,0.0,-7274.388415278788,-0.020648278215381174,-727438.8415278788,-2.0648278215381173,-0.020648278215381174,-2.0648278215381173,-0.0466905168705358,-4.66905168705358,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF3,Campania,Italy,IT,3523.0,352300.0,83.0,2459.0,705.0,3164.0,705.0,0.02355946636389441,0.6979846721544138,0.20011353959693443,0.8980982117513483,0.22281921618204803,0.0,0.777180783817952,0.012608233328269786,0.97,118636.7932553547,187093.57435819536,159029.53820446605,-28064.036153729307,3390.73,29653.33,0.9993672050058003,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,8300.0,0.0,2225850.0,-0.22084494456966053,0.0,0.0,5539.2131969554075,0.01572300084290493,553921.3196955407,1.572300084290493,0.01572300084290493,1.572300084290493,0.04669051687053581,4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF3,Campania,Italy,IT,3523.0,352300.0,83.0,2459.0,705.0,3164.0,705.0,0.02355946636389441,0.6979846721544138,0.20011353959693443,0.8980982117513483,0.22281921618204803,0.0,0.777180783817952,0.012608233328269786,0.97,118636.7932553547,187093.57435819536,187093.57435819536,0.0,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,8300.0,0.0,2167800.0,0.0,0.0,0.0,19679.132310496734,0.055859018763828365,1967913.2310496734,5.585901876382837,0.055859018763828365,5.585901876382837,0.1658771429209084,16.58771429209084,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF3,Campania,Italy,IT,3523.0,352300.0,83.0,2459.0,705.0,3164.0,705.0,0.02355946636389441,0.6979846721544138,0.20011353959693443,0.8980982117513483,0.22281921618204803,0.0,0.777180783817952,0.012608233328269786,0.97,118636.7932553547,187093.57435819536,215157.61051192466,28064.036153729307,3390.73,29653.33,0.9993672050058003,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,forest_biomass,8300.0,0.0,2225850.0,0.22084494456966053,0.0,0.0,-5539.2131969554075,-0.01572300084290493,-553921.3196955407,-1.572300084290493,-0.01572300084290493,-1.572300084290493,-0.04669051687053581,-4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF4,Puglia,Italy,IT,3523.0,352300.0,76.0,2439.0,686.0,3125.0,686.0,0.02157252341754187,0.6923076923076923,0.19472040874254895,0.8870281010502413,0.21952,0.0,0.78048,0.011544888348777153,0.97,108631.28057116816,171314.59820750417,145617.40847637854,-25697.189731125633,3390.73,29653.33,0.9993672050058003,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,7600.0,0.0,2225850.0,-0.22084494456966053,0.0,0.0,5072.050638176035,0.014396964627238249,507205.0638176035,1.439696462723825,0.014396964627238249,1.439696462723825,0.046690516870535805,4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF4,Puglia,Italy,IT,3523.0,352300.0,76.0,2439.0,686.0,3125.0,686.0,0.02157252341754187,0.6923076923076923,0.19472040874254895,0.8870281010502413,0.21952,0.0,0.78048,0.011544888348777153,0.97,108631.28057116816,171314.59820750417,171314.59820750417,0.0,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,7600.0,0.0,2167800.0,0.0,0.0,0.0,18019.44645298496,0.05114801718133682,1801944.6452984961,5.114801718133682,0.05114801718133682,5.114801718133682,0.1658771429209084,16.58771429209084,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF4,Puglia,Italy,IT,3523.0,352300.0,76.0,2439.0,686.0,3125.0,686.0,0.02157252341754187,0.6923076923076923,0.19472040874254895,0.8870281010502413,0.21952,0.0,0.78048,0.011544888348777153,0.97,108631.28057116816,171314.59820750417,197011.7879386298,25697.189731125633,3390.73,29653.33,0.9993672050058003,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,forest_biomass,7600.0,0.0,2225850.0,0.22084494456966053,0.0,0.0,-5072.050638176035,-0.014396964627238249,-507205.0638176035,-1.439696462723825,-0.014396964627238249,-1.439696462723825,-0.046690516870535805,-4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF5,Basilicata,Italy,IT,3515.0,351500.0,115.0,1617.0,848.0,2465.0,980.0,0.032716927453769556,0.46002844950213373,0.24125177809388335,0.701280227596017,0.3975659229208925,0.0008113590263691683,0.6559837728194726,0.017469238948807534,0.97,164376.27981163602,259226.036761355,220342.13124715176,-38883.905514203245,3390.73,29653.33,0.9993672050058003,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,11500.0,0.0,2225850.0,-0.22084494456966053,0.0,0.0,7674.813465661106,0.02183446220671723,767481.3465661106,2.183446220671723,0.02183446220671723,2.183446220671723,0.04669051687053581,4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF5,Basilicata,Italy,IT,3515.0,351500.0,115.0,1617.0,848.0,2465.0,980.0,0.032716927453769556,0.46002844950213373,0.24125177809388335,0.701280227596017,0.3975659229208925,0.0008113590263691683,0.6559837728194726,0.017469238948807534,0.97,164376.27981163602,259226.036761355,259226.036761355,0.0,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,11500.0,0.0,2167800.0,0.0,0.0,0.0,27266.26765912198,0.07757117399465713,2726626.765912198,7.757117399465713,0.07757117399465713,7.757117399465713,0.1658771429209084,16.58771429209084,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITF5,Basilicata,Italy,IT,3515.0,351500.0,115.0,1617.0,848.0,2465.0,980.0,0.032716927453769556,0.46002844950213373,0.24125177809388335,0.701280227596017,0.3975659229208925,0.0008113590263691683,0.6559837728194726,0.017469238948807534,0.97,164376.27981163602,259226.036761355,298109.94227555825,38883.905514203245,3390.73,29653.33,0.9993672050058003,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,forest_biomass,11500.0,0.0,2225850.0,0.22084494456966053,0.0,0.0,-7674.813465661106,-0.02183446220671723,-767481.3465661106,-2.183446220671723,-0.02183446220671723,-2.183446220671723,-0.04669051687053581,-4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITG1,Sicilia,Italy,IT,8322.0,832200.0,594.0,2776.0,2789.0,5565.0,2789.0,0.07137707281903388,0.33357366017784185,0.33513578466714733,0.6687094448449892,0.5011680143755616,0.0,0.4988319856244385,0.09023241683123197,0.97,849039.2192009722,1338958.8333586513,1138115.0083548536,-200843.82500379765,3390.73,29653.33,0.9993672050058003,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,59400.0,0.0,2225850.0,-0.22084494456966053,0.0,0.0,39642.079987849545,0.04763527996617345,3964207.9987849547,4.763527996617345,0.04763527996617345,4.763527996617345,0.04669051687053581,4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITG1,Sicilia,Italy,IT,8322.0,832200.0,594.0,2776.0,2789.0,5565.0,2789.0,0.07137707281903388,0.33357366017784185,0.33513578466714733,0.6687094448449892,0.5011680143755616,0.0,0.4988319856244385,0.09023241683123197,0.97,849039.2192009722,1338958.8333586513,1338958.8333586513,0.0,3390.73,29653.33,0.9993672050058003,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,59400.0,0.0,2167800.0,0.0,0.0,0.0,140836.19990885616,0.16923359758334072,14083619.990885615,16.923359758334072,0.16923359758334072,16.923359758334072,0.1658771429209084,16.58771429209084,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
ITG1,Sicilia,Italy,IT,8322.0,832200.0,594.0,2776.0,2789.0,5565.0,2789.0,0.07137707281903388,0.33357366017784185,0.33513578466714733,0.6687094448449892,0.5011680143755616,0.0,0.4988319856244385,0.09023241683123197,0.97,849039.2192009722,1338958.8333586513,1539802.658362449,200843.82500379765,3390.73,29653.33,0.9993672050058003,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,forest_biomass,59400.0,0.0,2225850.0,0.22084494456966053,0.0,0.0,-39642.079987849545,-0.04763527996617345,-3964207.9987849547,-4.763527996617345,-0.04763527996617345,-4.763527996617345,-0.04669051687053581,-4.669051687053581,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,
